id,age,employ,address,income,debtinc,creddebt,othdebt,default
1,0.706225049866653,1.1532329631679372,0.5689256735709831,-0.30769318393386835,0.2739309593812442,-0.6354377658542371,0.343833964680327,0
2,-0.6778391513400857,0.5972034734411047,-0.022780695197590056,0.0763237140443783,1.172008134745846,-0.047898676363316114,1.5810544754463538,0
3,0.5804010315751312,0.875218218304521,0.8647788579552697,0.6132362288102599,0.08470399601010734,1.396604565500542,0.10190140370003337,0
4,0.706225049866653,0.875218218304521,0.8647788579552697,0.9759188546786038,2.9426318634329136,1.8997330428463788,2.770458578489168,0
5,2.719409342531,-0.23684076114914426,4.267090478374565,-0.6739315218205293,0.8686442728333886,0.052845631161329655,-0.11822854762896648,0
6,1.2095211230327398,-1.2098923681711014,0.7168522657631264,-0.5850387213626018,-0.8704416286251552,-0.34411904672087223,-0.9678457670317122,0
7,0.0771049584090445,-1.070884995739393,-0.7624136561583065,-0.8872742429195551,0.41209667866810606,-0.1459129236514708,-0.6011104444231895,1
8,0.4545770132836096,1.5702550804630617,0.12514589699455325,1.2781543762355572,0.33700661383828984,0.2996024646231308,1.9893685866575483,0
9,0.9578730864496964,0.4581961010093965,0.42099908137883985,0.8585803580741397,-0.48898409928968867,0.004953853553550103,0.14779545894918167,0
10,-0.1745430781739989,-0.23684076114914426,0.5689256735709831,-0.3823631363185275,0.09521660508628166,0.0005388861929349054,-0.2579291463109092,0
11,-1.1811352245061724,-1.070884995739393,-0.9103402483504498,-0.7948257304433107,-0.4214030409428542,-0.5821868298189236,-0.7040440262573593,0
12,0.2029289767005662,1.1532329631679372,0.2730724891866965,1.1999287118325808,2.307369914972668,2.8913138563367413,2.770458578489168,1
13,1.083697104741218,-0.0978333887174361,1.012705450147413,1.1821501517409954,0.07118778434074044,1.5160246496823357,0.6612281300129845,0
14,0.0771049584090445,-0.0978333887174361,-1.058266840542593,0.12610368230081762,-0.7202614989655227,-0.47453035407945926,-0.40894038981984215,1
15,-1.0553112062146508,-1.070884995739393,-0.022780695197590056,-0.3503617281536734,0.020126540256465424,0.3156170169137539,-0.4618210017621387,0
16,-0.0487190598824772,-0.23684076114914426,0.7168522657631264,-0.0623490546699887,0.13726704139097864,-0.2972979154535042,0.32208880867703793,0
17,0.5804010315751312,0.4581961010093965,-0.17070728738973334,-0.11924044696306206,-0.4604498746543586,-0.1026188310273614,-0.48124161443026975,0
18,-1.5586072793807375,-0.5148555060125606,-0.7624136561583065,-0.8517171227363841,-0.4634534772475512,-0.7661310219451484,-0.6689222311704743,0
19,1.96446523278187,3.655365666938684,-0.17070728738973334,2.7546637918417347,0.7019443289111966,0.9964336122202835,2.770458578489168,0
20,1.2095211230327398,-0.9318776233076851,2.639897964260989,-0.3468060161353565,-0.7653155378634123,-0.13613089094685588,-0.9052394068422878,1
21,1.3353451413242614,2.1262845701898945,1.1606320423395562,2.1315252606316606,-1.0236253608779804,-0.9135345503517278,0.18844579223245184,0
22,1.5869931779073048,-1.070884995739393,0.42099908137883985,-0.9654999073225313,0.5052083590570781,-0.8176957353448419,-0.2961036932469756,1
23,-1.0553112062146508,0.04117398371427205,-0.9103402483504498,-0.6134844175091386,0.9542469467393792,-0.9135345503517278,0.6083772333610272,0
24,-0.9294871879231291,0.18018135614598021,0.12514589699455325,-0.16546470320118448,-0.6722038574744403,-0.6069910067890408,-0.45260393629882545,0
25,-0.9294871879231291,-0.7928702508759768,-0.31863387958187667,-0.9406099231943116,-0.6031209978310095,-0.8584024522635669,-0.7493067273684221,0
26,-0.8036631696316073,-0.0978333887174361,-0.31863387958187667,-0.3574731521903077,-0.3913670150109277,-0.25645316676012125,-0.5152579899889961,0
27,-0.9294871879231291,-1.2098923681711014,-1.2061934327347363,-0.8588285467730185,-1.3645342552053459,-0.9135345503517278,-0.9678457670317122,0
28,-0.4261911147570423,-0.3758481335808524,0.5689256735709831,-0.9192756510844091,0.24389493344931754,-0.25279846811178913,-0.6664123082532701,0
29,0.3287529949920879,-1.2098923681711014,0.12514589699455325,1.0434773830266288,0.8326010417150768,2.8038351570448876,1.2264502994339537,1
30,-0.6778391513400857,0.18018135614598021,-0.6144870639661633,-0.4925902088863574,1.0068099921202507,-0.6670293313119015,0.6982213140886201,1
31,-0.3003670964655206,0.4581961010093965,-0.022780695197590056,0.16877222652062263,-0.10902837125081867,0.5825744225602699,-0.20086893472684936,0
32,-1.432783261089216,-0.0978333887174361,-0.7624136561583065,-0.7912700184249936,0.6328614692677655,-0.8984207481689265,0.07349902270063904,0
33,1.2095211230327398,-0.7928702508759768,1.012705450147413,-0.7343786261319201,-1.1858199009103834,-0.8942839007098076,-0.9500712285809028,0
34,-0.6778391513400857,-1.070884995739393,0.2730724891866965,0.0763237140443783,-0.5445507472637527,-0.16068251048096804,-0.4015928092066384,0
35,1.083697104741218,2.5433066874850185,1.3085586345316995,2.632880655214371,0.4015840695919317,2.8913138563367413,0.9453032023309011,0
36,-0.3003670964655206,0.3191887285776884,-0.6144870639661633,0.040766593861207324,-0.5520597537467343,0.14753764417492438,-0.6056130081997801,0
37,-0.0487190598824772,-0.6538628784442687,-1.2061934327347363,0.12254797028250046,-1.0987154257077965,-0.6845258696165125,-0.7581917524304286,0
38,-1.1811352245061724,-0.3758481335808524,-0.6144870639661633,-0.805492866498262,0.06968598304414388,0.11827526798218528,-0.825633431328649,1
39,1.8386412144903483,0.18018135614598021,2.3440447798767026,0.2221079067953791,-1.004101944022228,-0.5421065733221007,-0.6847758749435032,0
40,-0.1745430781739989,-1.2098923681711014,1.012705450147413,-0.7592686102601397,-0.5430489459671565,-0.5289296070234081,-0.7776578268875186,0
41,-1.8102553159637809,-1.2098923681711014,-0.9103402483504498,-0.517480193014577,-0.6992362808131741,-0.8099699994309163,-0.5733793508356309,1
42,0.5804010315751312,1.5702550804630617,1.7523384111081295,0.9225831744038474,1.0638784413909108,1.74617463218804,2.024198002597071,0
43,1.2095211230327398,1.9872771977581862,-0.46656047177401994,0.9545845825687015,-0.8734452312183478,-0.4242854033550584,-0.2444293397242415,0
44,-1.5586072793807375,-0.23684076114914426,-0.9103402483504498,-0.809048578516579,-0.28173552035939603,-0.6317278849605187,-0.6100966608529678,0
